state,loss_type,period,count
VA,HIJACKING OF TRANSPORT VEHICLE,2017,0
VA,LOSS IN TRANSIT,2017,70
VA,OTHER,2017,287
VA,PACKAGING DISCREPANCY,2017,0
VA,ROBBERY,2017,16
VI,BREAK-IN/BURGLARY,2017,2
VI,EMPLOYEE THEFT (OR SUSPECTED),2017,0
VI,OTHER,2017,1
VT,BREAK-IN/BURGLARY,2017,3
VT,CUSTOMER THEFT (OR NON EMPLOYEE),2017,0
VT,"DISASTER (FIRE, WEATHER, ETC.)",2017,0
VT,EMPLOYEE THEFT (OR SUSPECTED),2017,1
VT,LOSS IN TRANSIT,2017,0
VT,OTHER,2017,16
VT,PACKAGING DISCREPANCY,2017,0
VT,ROBBERY,2017,0
WA,BREAK-IN/BURGLARY,2017,18
WA,CUSTOMER THEFT (OR NON EMPLOYEE),2017,12
WA,"DISASTER (FIRE, WEATHER, ETC.)",2017,0
WA,EMPLOYEE THEFT (OR SUSPECTED),2017,84
WA,LOSS IN TRANSIT,2017,34
WA,OTHER,2017,394
WA,PACKAGING DISCREPANCY,2017,0
WA,ROBBERY,2017,40
WI,BREAK-IN/BURGLARY,2017,15
WI,CUSTOMER THEFT (OR NON EMPLOYEE),2017,6
WI,"DISASTER (FIRE, WEATHER, ETC.)",2017,0
WI,EMPLOYEE THEFT (OR SUSPECTED),2017,46
WI,HIJACKING OF TRANSPORT VEHICLE,2017,0
WI,LOSS IN TRANSIT,2017,15
WI,OTHER,2017,69
WI,PACKAGING DISCREPANCY,2017,0
WI,ROBBERY,2017,12
WV,BREAK-IN/BURGLARY,2017,3
WV,CUSTOMER THEFT (OR NON EMPLOYEE),2017,1
WV,"DISASTER (FIRE, WEATHER, ETC.)",2017,0
WV,EMPLOYEE THEFT (OR SUSPECTED),2017,24
WV,LOSS IN TRANSIT,2017,49
WV,OTHER,2017,50
WV,PACKAGING DISCREPANCY,2017,0
WV,ROBBERY,2017,3
WY,BREAK-IN/BURGLARY,2017,2
WY,CUSTOMER THEFT (OR NON EMPLOYEE),2017,0
WY,"DISASTER (FIRE, WEATHER, ETC.)",2017,0
WY,EMPLOYEE THEFT (OR SUSPECTED),2017,5
WY,LOSS IN TRANSIT,2017,14
WY,OTHER,2017,23
WY,PACKAGING DISCREPANCY,2017,0
WY,ROBBERY,2017,0
AK,BREAK-IN/BURGLARY,2018,0
AK,CUSTOMER THEFT (OR NON EMPLOYEE),2018,1
AK,EMPLOYEE THEFT (OR SUSPECTED),2018,10
AK,LOSS IN TRANSIT,2018,4
AK,OTHER,2018,22
AK,PACKAGING DISCREPANCY,2018,0
AK,ROBBERY,2018,0
AL,BREAK-IN/BURGLARY,2018,13
AL,CUSTOMER THEFT (OR NON EMPLOYEE),2018,0
AL,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
AL,EMPLOYEE THEFT (OR SUSPECTED),2018,35
AL,HIJACKING OF TRANSPORT VEHICLE,2018,0
AL,LOSS IN TRANSIT,2018,43
AL,OTHER,2018,79
AL,PACKAGING DISCREPANCY,2018,0
AL,ROBBERY,2018,16
AP,EMPLOYEE THEFT (OR SUSPECTED),2018,0
AP,LOSS IN TRANSIT,2018,0
AR,BREAK-IN/BURGLARY,2018,13
AR,CUSTOMER THEFT (OR NON EMPLOYEE),2018,0
AR,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
AR,EMPLOYEE THEFT (OR SUSPECTED),2018,45
AR,LOSS IN TRANSIT,2018,26
AR,OTHER,2018,50
AR,PACKAGING DISCREPANCY,2018,0
AR,ROBBERY,2018,3
AS,OTHER,2018,0
AZ,BREAK-IN/BURGLARY,2018,6
AZ,CUSTOMER THEFT (OR NON EMPLOYEE),2018,7
AZ,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
AZ,EMPLOYEE THEFT (OR SUSPECTED),2018,112
AZ,HIJACKING OF TRANSPORT VEHICLE,2018,0
AZ,LOSS IN TRANSIT,2018,2808
AZ,OTHER,2018,353
AZ,PACKAGING DISCREPANCY,2018,1
AZ,ROBBERY,2018,3
CA,BREAK-IN/BURGLARY,2018,215
CA,CUSTOMER THEFT (OR NON EMPLOYEE),2018,22
CA,"DISASTER (FIRE, WEATHER, ETC.)",2018,1
CA,EMPLOYEE THEFT (OR SUSPECTED),2018,194
CA,HIJACKING OF TRANSPORT VEHICLE,2018,0
CA,LOSS IN TRANSIT,2018,261
CA,OTHER,2018,1882
CA,PACKAGING DISCREPANCY,2018,2
CA,ROBBERY,2018,115
CO,BREAK-IN/BURGLARY,2018,14
CO,CUSTOMER THEFT (OR NON EMPLOYEE),2018,4
CO,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
CO,EMPLOYEE THEFT (OR SUSPECTED),2018,55
CO,HIJACKING OF TRANSPORT VEHICLE,2018,0
CO,LOSS IN TRANSIT,2018,37
CO,OTHER,2018,235
CO,PACKAGING DISCREPANCY,2018,1
CO,ROBBERY,2018,21
CT,BREAK-IN/BURGLARY,2018,2
CT,CUSTOMER THEFT (OR NON EMPLOYEE),2018,5
CT,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
CT,EMPLOYEE THEFT (OR SUSPECTED),2018,14
CT,HIJACKING OF TRANSPORT VEHICLE,2018,0
CT,LOSS IN TRANSIT,2018,14
CT,OTHER,2018,410
CT,PACKAGING DISCREPANCY,2018,0
CT,ROBBERY,2018,2
DC,BREAK-IN/BURGLARY,2018,1
DC,CUSTOMER THEFT (OR NON EMPLOYEE),2018,1
DC,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
DC,EMPLOYEE THEFT (OR SUSPECTED),2018,8
DC,LOSS IN TRANSIT,2018,23
DC,OTHER,2018,38
DC,PACKAGING DISCREPANCY,2018,0
DC,ROBBERY,2018,10
DE,BREAK-IN/BURGLARY,2018,2
DE,CUSTOMER THEFT (OR NON EMPLOYEE),2018,2
DE,EMPLOYEE THEFT (OR SUSPECTED),2018,9
DE,LOSS IN TRANSIT,2018,11
DE,OTHER,2018,16
DE,PACKAGING DISCREPANCY,2018,0
DE,ROBBERY,2018,7
FL,BREAK-IN/BURGLARY,2018,17
FL,CUSTOMER THEFT (OR NON EMPLOYEE),2018,18
FL,"DISASTER (FIRE, WEATHER, ETC.)",2018,1
FL,EMPLOYEE THEFT (OR SUSPECTED),2018,144
FL,HIJACKING OF TRANSPORT VEHICLE,2018,0
FL,LOSS IN TRANSIT,2018,214
FL,OTHER,2018,436
FL,PACKAGING DISCREPANCY,2018,0
FL,ROBBERY,2018,15
GA,BREAK-IN/BURGLARY,2018,31
GA,CUSTOMER THEFT (OR NON EMPLOYEE),2018,2
GA,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
GA,EMPLOYEE THEFT (OR SUSPECTED),2018,83
GA,LOSS IN TRANSIT,2018,102
GA,OTHER,2018,420
GA,PACKAGING DISCREPANCY,2018,0
GA,ROBBERY,2018,6
GU,BREAK-IN/BURGLARY,2018,0
GU,EMPLOYEE THEFT (OR SUSPECTED),2018,0
GU,OTHER,2018,0
HI,BREAK-IN/BURGLARY,2018,0
HI,CUSTOMER THEFT (OR NON EMPLOYEE),2018,2
HI,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
HI,EMPLOYEE THEFT (OR SUSPECTED),2018,4
HI,LOSS IN TRANSIT,2018,11
HI,OTHER,2018,30
HI,PACKAGING DISCREPANCY,2018,0
HI,ROBBERY,2018,0
IA,BREAK-IN/BURGLARY,2018,8
IA,CUSTOMER THEFT (OR NON EMPLOYEE),2018,0
IA,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
IA,EMPLOYEE THEFT (OR SUSPECTED),2018,20
IA,HIJACKING OF TRANSPORT VEHICLE,2018,0
IA,LOSS IN TRANSIT,2018,8
IA,OTHER,2018,79
IA,PACKAGING DISCREPANCY,2018,0
IA,ROBBERY,2018,4
ID,BREAK-IN/BURGLARY,2018,1
ID,CUSTOMER THEFT (OR NON EMPLOYEE),2018,1
ID,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
ID,EMPLOYEE THEFT (OR SUSPECTED),2018,8
ID,LOSS IN TRANSIT,2018,4
ID,OTHER,2018,35
ID,PACKAGING DISCREPANCY,2018,0
ID,ROBBERY,2018,0
IL,BREAK-IN/BURGLARY,2018,15
IL,CUSTOMER THEFT (OR NON EMPLOYEE),2018,4
IL,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
IL,EMPLOYEE THEFT (OR SUSPECTED),2018,68
IL,LOSS IN TRANSIT,2018,359
IL,OTHER,2018,282
IL,PACKAGING DISCREPANCY,2018,1
IL,ROBBERY,2018,24
IN,BREAK-IN/BURGLARY,2018,2
IN,CUSTOMER THEFT (OR NON EMPLOYEE),2018,18
IN,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
IN,EMPLOYEE THEFT (OR SUSPECTED),2018,79
IN,HIJACKING OF TRANSPORT VEHICLE,2018,0
IN,LOSS IN TRANSIT,2018,280
IN,OTHER,2018,256
IN,PACKAGING DISCREPANCY,2018,1
IN,ROBBERY,2018,21
KS,BREAK-IN/BURGLARY,2018,8
KS,CUSTOMER THEFT (OR NON EMPLOYEE),2018,5
KS,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
KS,EMPLOYEE THEFT (OR SUSPECTED),2018,26
KS,HIJACKING OF TRANSPORT VEHICLE,2018,0
KS,LOSS IN TRANSIT,2018,64
KS,OTHER,2018,39
KS,PACKAGING DISCREPANCY,2018,0
KS,ROBBERY,2018,5
KY,BREAK-IN/BURGLARY,2018,14
KY,CUSTOMER THEFT (OR NON EMPLOYEE),2018,2
KY,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
KY,EMPLOYEE THEFT (OR SUSPECTED),2018,52
KY,HIJACKING OF TRANSPORT VEHICLE,2018,0
KY,LOSS IN TRANSIT,2018,70
KY,OTHER,2018,109
KY,PACKAGING DISCREPANCY,2018,0
KY,ROBBERY,2018,5
LA,BREAK-IN/BURGLARY,2018,7
LA,CUSTOMER THEFT (OR NON EMPLOYEE),2018,1
LA,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
LA,EMPLOYEE THEFT (OR SUSPECTED),2018,40
LA,HIJACKING OF TRANSPORT VEHICLE,2018,0
LA,LOSS IN TRANSIT,2018,53
LA,OTHER,2018,83
LA,PACKAGING DISCREPANCY,2018,1
LA,ROBBERY,2018,3
MA,BREAK-IN/BURGLARY,2018,1
MA,CUSTOMER THEFT (OR NON EMPLOYEE),2018,3
MA,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
MA,EMPLOYEE THEFT (OR SUSPECTED),2018,33
MA,HIJACKING OF TRANSPORT VEHICLE,2018,0
MA,LOSS IN TRANSIT,2018,27
MA,OTHER,2018,162
MA,PACKAGING DISCREPANCY,2018,0
MA,ROBBERY,2018,4
MD,BREAK-IN/BURGLARY,2018,16
MD,CUSTOMER THEFT (OR NON EMPLOYEE),2018,6
MD,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
MD,EMPLOYEE THEFT (OR SUSPECTED),2018,64
MD,HIJACKING OF TRANSPORT VEHICLE,2018,0
MD,LOSS IN TRANSIT,2018,25
MD,OTHER,2018,244
MD,PACKAGING DISCREPANCY,2018,4
MD,ROBBERY,2018,54
ME,BREAK-IN/BURGLARY,2018,1
ME,CUSTOMER THEFT (OR NON EMPLOYEE),2018,0
ME,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
ME,EMPLOYEE THEFT (OR SUSPECTED),2018,8
ME,LOSS IN TRANSIT,2018,1
ME,OTHER,2018,40
ME,PACKAGING DISCREPANCY,2018,0
ME,ROBBERY,2018,2
MI,BREAK-IN/BURGLARY,2018,78
MI,CUSTOMER THEFT (OR NON EMPLOYEE),2018,15
MI,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
MI,EMPLOYEE THEFT (OR SUSPECTED),2018,99
MI,HIJACKING OF TRANSPORT VEHICLE,2018,0
MI,LOSS IN TRANSIT,2018,41
MI,OTHER,2018,555
MI,PACKAGING DISCREPANCY,2018,1
MI,ROBBERY,2018,44
MN,BREAK-IN/BURGLARY,2018,4
MN,CUSTOMER THEFT (OR NON EMPLOYEE),2018,3
MN,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
MN,EMPLOYEE THEFT (OR SUSPECTED),2018,41
MN,LOSS IN TRANSIT,2018,16
MN,OTHER,2018,147
MN,PACKAGING DISCREPANCY,2018,0
MN,ROBBERY,2018,13
MO,BREAK-IN/BURGLARY,2018,10
MO,CUSTOMER THEFT (OR NON EMPLOYEE),2018,3
MO,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
MO,EMPLOYEE THEFT (OR SUSPECTED),2018,65
MO,HIJACKING OF TRANSPORT VEHICLE,2018,0
MO,LOSS IN TRANSIT,2018,2012
MO,OTHER,2018,228
MO,PACKAGING DISCREPANCY,2018,0
MO,ROBBERY,2018,6
MP,EMPLOYEE THEFT (OR SUSPECTED),2018,0
MP,LOSS IN TRANSIT,2018,1
MS,BREAK-IN/BURGLARY,2018,17
MS,CUSTOMER THEFT (OR NON EMPLOYEE),2018,1
MS,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
MS,EMPLOYEE THEFT (OR SUSPECTED),2018,31
MS,LOSS IN TRANSIT,2018,94
MS,OTHER,2018,73
MS,PACKAGING DISCREPANCY,2018,0
MS,ROBBERY,2018,0
MT,BREAK-IN/BURGLARY,2018,1
MT,CUSTOMER THEFT (OR NON EMPLOYEE),2018,0
MT,EMPLOYEE THEFT (OR SUSPECTED),2018,9
MT,LOSS IN TRANSIT,2018,20
MT,OTHER,2018,53
MT,PACKAGING DISCREPANCY,2018,0
MT,ROBBERY,2018,0
NC,BREAK-IN/BURGLARY,2018,23
NC,CUSTOMER THEFT (OR NON EMPLOYEE),2018,5
NC,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
NC,EMPLOYEE THEFT (OR SUSPECTED),2018,112
NC,HIJACKING OF TRANSPORT VEHICLE,2018,0
NC,LOSS IN TRANSIT,2018,169
NC,OTHER,2018,303
NC,PACKAGING DISCREPANCY,2018,0
NC,ROBBERY,2018,22
ND,BREAK-IN/BURGLARY,2018,1
ND,CUSTOMER THEFT (OR NON EMPLOYEE),2018,1
ND,EMPLOYEE THEFT (OR SUSPECTED),2018,0
ND,LOSS IN TRANSIT,2018,3
ND,OTHER,2018,42
ND,PACKAGING DISCREPANCY,2018,0
ND,ROBBERY,2018,0
NE,BREAK-IN/BURGLARY,2018,10
NE,CUSTOMER THEFT (OR NON EMPLOYEE),2018,2
NE,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
NE,EMPLOYEE THEFT (OR SUSPECTED),2018,11
NE,HIJACKING OF TRANSPORT VEHICLE,2018,0
NE,LOSS IN TRANSIT,2018,14
NE,OTHER,2018,33
NE,PACKAGING DISCREPANCY,2018,0
NE,ROBBERY,2018,9
NH,BREAK-IN/BURGLARY,2018,0
NH,CUSTOMER THEFT (OR NON EMPLOYEE),2018,0
NH,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
NH,EMPLOYEE THEFT (OR SUSPECTED),2018,5
NH,LOSS IN TRANSIT,2018,6
NH,OTHER,2018,80
NH,PACKAGING DISCREPANCY,2018,0
NH,ROBBERY,2018,2
NJ,BREAK-IN/BURGLARY,2018,5
NJ,CUSTOMER THEFT (OR NON EMPLOYEE),2018,9
NJ,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
NJ,EMPLOYEE THEFT (OR SUSPECTED),2018,37
NJ,LOSS IN TRANSIT,2018,47
NJ,OTHER,2018,154
NJ,PACKAGING DISCREPANCY,2018,0
NJ,ROBBERY,2018,16
NM,BREAK-IN/BURGLARY,2018,5
NM,CUSTOMER THEFT (OR NON EMPLOYEE),2018,1
NM,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
NM,EMPLOYEE THEFT (OR SUSPECTED),2018,14
NM,LOSS IN TRANSIT,2018,17
NM,OTHER,2018,58
NM,PACKAGING DISCREPANCY,2018,0
NM,ROBBERY,2018,6
NV,BREAK-IN/BURGLARY,2018,4
NV,CUSTOMER THEFT (OR NON EMPLOYEE),2018,3
NV,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
NV,EMPLOYEE THEFT (OR SUSPECTED),2018,31
NV,LOSS IN TRANSIT,2018,81
NV,OTHER,2018,108
NV,PACKAGING DISCREPANCY,2018,0
NV,ROBBERY,2018,8
NY,BREAK-IN/BURGLARY,2018,19
NY,CUSTOMER THEFT (OR NON EMPLOYEE),2018,22
NY,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
NY,EMPLOYEE THEFT (OR SUSPECTED),2018,103
NY,HIJACKING OF TRANSPORT VEHICLE,2018,0
NY,LOSS IN TRANSIT,2018,70
NY,OTHER,2018,355
NY,PACKAGING DISCREPANCY,2018,1
NY,ROBBERY,2018,22
OH,BREAK-IN/BURGLARY,2018,13
OH,CUSTOMER THEFT (OR NON EMPLOYEE),2018,17
OH,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
OH,EMPLOYEE THEFT (OR SUSPECTED),2018,183
OH,HIJACKING OF TRANSPORT VEHICLE,2018,0
OH,LOSS IN TRANSIT,2018,744
OH,OTHER,2018,1098
OH,PACKAGING DISCREPANCY,2018,0
OH,ROBBERY,2018,50
OK,BREAK-IN/BURGLARY,2018,17
OK,CUSTOMER THEFT (OR NON EMPLOYEE),2018,2
OK,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
OK,EMPLOYEE THEFT (OR SUSPECTED),2018,46
OK,HIJACKING OF TRANSPORT VEHICLE,2018,0
OK,LOSS IN TRANSIT,2018,26
OK,OTHER,2018,68
OK,PACKAGING DISCREPANCY,2018,0
OK,ROBBERY,2018,8
OR,BREAK-IN/BURGLARY,2018,6
OR,CUSTOMER THEFT (OR NON EMPLOYEE),2018,4
OR,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
OR,EMPLOYEE THEFT (OR SUSPECTED),2018,32
OR,LOSS IN TRANSIT,2018,54
OR,OTHER,2018,202
OR,PACKAGING DISCREPANCY,2018,1
OR,ROBBERY,2018,3
PA,BREAK-IN/BURGLARY,2018,31
PA,CUSTOMER THEFT (OR NON EMPLOYEE),2018,10
PA,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
PA,EMPLOYEE THEFT (OR SUSPECTED),2018,97
PA,HIJACKING OF TRANSPORT VEHICLE,2018,0
PA,LOSS IN TRANSIT,2018,473
PA,OTHER,2018,342
PA,PACKAGING DISCREPANCY,2018,2
PA,ROBBERY,2018,28
PR,BREAK-IN/BURGLARY,2018,2
PR,CUSTOMER THEFT (OR NON EMPLOYEE),2018,0
PR,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
PR,EMPLOYEE THEFT (OR SUSPECTED),2018,5
PR,HIJACKING OF TRANSPORT VEHICLE,2018,0
PR,LOSS IN TRANSIT,2018,2
PR,OTHER,2018,19
PR,PACKAGING DISCREPANCY,2018,0
PR,ROBBERY,2018,0
RI,BREAK-IN/BURGLARY,2018,0
RI,CUSTOMER THEFT (OR NON EMPLOYEE),2018,2
RI,EMPLOYEE THEFT (OR SUSPECTED),2018,16
RI,LOSS IN TRANSIT,2018,8
RI,OTHER,2018,15
RI,PACKAGING DISCREPANCY,2018,0
RI,ROBBERY,2018,0
SC,BREAK-IN/BURGLARY,2018,14
SC,CUSTOMER THEFT (OR NON EMPLOYEE),2018,2
SC,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
SC,EMPLOYEE THEFT (OR SUSPECTED),2018,41
SC,LOSS IN TRANSIT,2018,524
SC,OTHER,2018,589
SC,PACKAGING DISCREPANCY,2018,0
SC,ROBBERY,2018,7
SD,BREAK-IN/BURGLARY,2018,0
SD,CUSTOMER THEFT (OR NON EMPLOYEE),2018,0
SD,EMPLOYEE THEFT (OR SUSPECTED),2018,7
SD,LOSS IN TRANSIT,2018,1
SD,OTHER,2018,67
SD,PACKAGING DISCREPANCY,2018,1
SD,ROBBERY,2018,0
TN,BREAK-IN/BURGLARY,2018,48
TN,CUSTOMER THEFT (OR NON EMPLOYEE),2018,9
TN,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
TN,EMPLOYEE THEFT (OR SUSPECTED),2018,112
TN,HIJACKING OF TRANSPORT VEHICLE,2018,0
TN,LOSS IN TRANSIT,2018,574
TN,OTHER,2018,257
TN,PACKAGING DISCREPANCY,2018,0
TN,ROBBERY,2018,19
TX,BREAK-IN/BURGLARY,2018,153
TX,CUSTOMER THEFT (OR NON EMPLOYEE),2018,12
TX,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
TX,EMPLOYEE THEFT (OR SUSPECTED),2018,235
TX,HIJACKING OF TRANSPORT VEHICLE,2018,0
TX,LOSS IN TRANSIT,2018,153
TX,OTHER,2018,493
TX,PACKAGING DISCREPANCY,2018,2
TX,ROBBERY,2018,56
UT,BREAK-IN/BURGLARY,2018,2
UT,CUSTOMER THEFT (OR NON EMPLOYEE),2018,1
UT,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
UT,EMPLOYEE THEFT (OR SUSPECTED),2018,23
UT,LOSS IN TRANSIT,2018,33
UT,OTHER,2018,60
UT,PACKAGING DISCREPANCY,2018,0
UT,ROBBERY,2018,0
VA,BREAK-IN/BURGLARY,2018,4
VA,CUSTOMER THEFT (OR NON EMPLOYEE),2018,5
VA,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
VA,EMPLOYEE THEFT (OR SUSPECTED),2018,66
VA,HIJACKING OF TRANSPORT VEHICLE,2018,0
VA,LOSS IN TRANSIT,2018,61
VA,OTHER,2018,263
VA,PACKAGING DISCREPANCY,2018,0
VA,ROBBERY,2018,13
VI,BREAK-IN/BURGLARY,2018,0
VI,EMPLOYEE THEFT (OR SUSPECTED),2018,0
VI,OTHER,2018,0
VT,BREAK-IN/BURGLARY,2018,0
VT,CUSTOMER THEFT (OR NON EMPLOYEE),2018,1
VT,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
VT,EMPLOYEE THEFT (OR SUSPECTED),2018,1
VT,LOSS IN TRANSIT,2018,0
VT,OTHER,2018,28
VT,PACKAGING DISCREPANCY,2018,0
VT,ROBBERY,2018,0
WA,BREAK-IN/BURGLARY,2018,15
WA,CUSTOMER THEFT (OR NON EMPLOYEE),2018,7
WA,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
WA,EMPLOYEE THEFT (OR SUSPECTED),2018,70
WA,LOSS IN TRANSIT,2018,44
WA,OTHER,2018,310
WA,PACKAGING DISCREPANCY,2018,1
WA,ROBBERY,2018,5
WI,BREAK-IN/BURGLARY,2018,4
WI,CUSTOMER THEFT (OR NON EMPLOYEE),2018,5
WI,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
WI,EMPLOYEE THEFT (OR SUSPECTED),2018,50
WI,HIJACKING OF TRANSPORT VEHICLE,2018,0
WI,LOSS IN TRANSIT,2018,17
WI,OTHER,2018,77
WI,PACKAGING DISCREPANCY,2018,0
WI,ROBBERY,2018,5
WV,BREAK-IN/BURGLARY,2018,0
WV,CUSTOMER THEFT (OR NON EMPLOYEE),2018,2
WV,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
WV,EMPLOYEE THEFT (OR SUSPECTED),2018,16
WV,LOSS IN TRANSIT,2018,38
WV,OTHER,2018,36
WV,PACKAGING DISCREPANCY,2018,0
WV,ROBBERY,2018,0
WY,BREAK-IN/BURGLARY,2018,2
WY,CUSTOMER THEFT (OR NON EMPLOYEE),2018,0
WY,"DISASTER (FIRE, WEATHER, ETC.)",2018,0
WY,EMPLOYEE THEFT (OR SUSPECTED),2018,1
WY,LOSS IN TRANSIT,2018,12
WY,OTHER,2018,13
WY,PACKAGING DISCREPANCY,2018,0
WY,ROBBERY,2018,0
AK,BREAK-IN/BURGLARY,2019,2
AK,CUSTOMER THEFT (OR NON EMPLOYEE),2019,1
AK,EMPLOYEE THEFT (OR SUSPECTED),2019,6
AK,LOSS IN TRANSIT,2019,4
AK,OTHER,2019,7
AK,PACKAGING DISCREPANCY,2019,14
AK,ROBBERY,2019,0
AL,BREAK-IN/BURGLARY,2019,23
AL,CUSTOMER THEFT (OR NON EMPLOYEE),2019,3
AL,"DISASTER (FIRE, WEATHER, ETC.)",2019,0
AL,EMPLOYEE THEFT (OR SUSPECTED),2019,70
AL,HIJACKING OF TRANSPORT VEHICLE,2019,0
AL,LOSS IN TRANSIT,2019,55
AL,OTHER,2019,24
AL,PACKAGING DISCREPANCY,2019,46
AL,ROBBERY,2019,16
AP,EMPLOYEE THEFT (OR SUSPECTED),2019,0
AP,LOSS IN TRANSIT,2019,0
AR,BREAK-IN/BURGLARY,2019,5
AR,CUSTOMER THEFT (OR NON EMPLOYEE),2019,1
AR,"DISASTER (FIRE, WEATHER, ETC.)",2019,1
AR,EMPLOYEE THEFT (OR SUSPECTED),2019,57
AR,LOSS IN TRANSIT,2019,15
AR,OTHER,2019,11
AR,PACKAGING DISCREPANCY,2019,17
AR,ROBBERY,2019,2
AS,OTHER,2019,0
AZ,BREAK-IN/BURGLARY,2019,19
AZ,CUSTOMER THEFT (OR NON EMPLOYEE),2019,12
AZ,"DISASTER (FIRE, WEATHER, ETC.)",2019,2
AZ,EMPLOYEE THEFT (OR SUSPECTED),2019,133
AZ,HIJACKING OF TRANSPORT VEHICLE,2019,1
AZ,LOSS IN TRANSIT,2019,2177
AZ,OTHER,2019,73
AZ,PACKAGING DISCREPANCY,2019,131
AZ,ROBBERY,2019,4
CA,BREAK-IN/BURGLARY,2019,249
CA,CUSTOMER THEFT (OR NON EMPLOYEE),2019,36
CA,"DISASTER (FIRE, WEATHER, ETC.)",2019,19
CA,EMPLOYEE THEFT (OR SUSPECTED),2019,780
CA,HIJACKING OF TRANSPORT VEHICLE,2019,2
CA,LOSS IN TRANSIT,2019,376
CA,OTHER,2019,447
CA,PACKAGING DISCREPANCY,2019,495
CA,ROBBERY,2019,87
CO,BREAK-IN/BURGLARY,2019,6
CO,CUSTOMER THEFT (OR NON EMPLOYEE),2019,5
CO,"DISASTER (FIRE, WEATHER, ETC.)",2019,1
CO,EMPLOYEE THEFT (OR SUSPECTED),2019,111
CO,HIJACKING OF TRANSPORT VEHICLE,2019,2
CO,LOSS IN TRANSIT,2019,58
CO,OTHER,2019,50
CO,PACKAGING DISCREPANCY,2019,68
CO,ROBBERY,2019,8
CT,BREAK-IN/BURGLARY,2019,2
CT,CUSTOMER THEFT (OR NON EMPLOYEE),2019,13
CT,"DISASTER (FIRE, WEATHER, ETC.)",2019,1
CT,EMPLOYEE THEFT (OR SUSPECTED),2019,144
CT,HIJACKING OF TRANSPORT VEHICLE,2019,0
CT,LOSS IN TRANSIT,2019,19
CT,OTHER,2019,84
CT,PACKAGING DISCREPANCY,2019,73
CT,ROBBERY,2019,1
DC,BREAK-IN/BURGLARY,2019,5
DC,CUSTOMER THEFT (OR NON EMPLOYEE),2019,2
DC,"DISASTER (FIRE, WEATHER, ETC.)",2019,1
DC,EMPLOYEE THEFT (OR SUSPECTED),2019,14
DC,LOSS IN TRANSIT,2019,86
DC,OTHER,2019,14
DC,PACKAGING DISCREPANCY,2019,21
DC,ROBBERY,2019,11
DE,BREAK-IN/BURGLARY,2019,0
DE,CUSTOMER THEFT (OR NON EMPLOYEE),2019,1
DE,EMPLOYEE THEFT (OR SUSPECTED),2019,7
DE,LOSS IN TRANSIT,2019,1
DE,OTHER,2019,6
DE,PACKAGING DISCREPANCY,2019,5
DE,ROBBERY,2019,1
FL,BREAK-IN/BURGLARY,2019,22
FL,CUSTOMER THEFT (OR NON EMPLOYEE),2019,29
FL,"DISASTER (FIRE, WEATHER, ETC.)",2019,4
FL,EMPLOYEE THEFT (OR SUSPECTED),2019,233
FL,HIJACKING OF TRANSPORT VEHICLE,2019,1
