state,business_activity,period,count
TN,DISTRIBUTOR,2019,135
TN,EXPORTER,2019,0
TN,HOSPITAL,2019,193
TN,IMPORTER,2019,0
TN,MANUFACTURER,2019,0
TN,MID LEVEL PRACTITIONER,2019,1
TN,NTP,2019,18
TN,PHARMACY,2019,471
TN,PRACTITIONER,2019,12
TN,RESEARCHER,2019,0
TN,REVERSE DISTRIBUTOR,2019,11
TX,ANALYTICAL LAB,2019,0
TX,CANINE HANDLER,2019,0
TX,DISTRIBUTOR,2019,48
TX,HOSPITAL,2019,324
TX,MANUFACTURER,2019,4
TX,MID LEVEL PRACTITIONER,2019,23
TX,NTP,2019,1
TX,PHARMACY,2019,620
TX,PRACTITIONER,2019,67
TX,RESEARCHER,2019,0
TX,REVERSE DISTRIBUTOR,2019,368
TX,TEACHING INSTITUTION,2019,0
UT,ANALYTICAL LAB,2019,1
UT,DISTRIBUTOR,2019,6
UT,HOSPITAL,2019,43
UT,MANUFACTURER,2019,1
UT,MID LEVEL PRACTITIONER,2019,0
UT,NTP,2019,0
UT,PHARMACY,2019,68
UT,PRACTITIONER,2019,9
UT,RESEARCHER,2019,0
VA,ANALYTICAL LAB,2019,0
VA,CANINE HANDLER,2019,0
VA,DISTRIBUTOR,2019,7
VA,HOSPITAL,2019,115
VA,IMPORTER,2019,0
VA,MANUFACTURER,2019,0
VA,MID LEVEL PRACTITIONER,2019,2
VA,NTP,2019,8
VA,PHARMACY,2019,257
VA,PRACTITIONER,2019,21
VA,RESEARCHER,2019,1
VA,TEACHING INSTITUTION,2019,0
VI,HOSPITAL,2019,0
VI,PHARMACY,2019,0
VT,CANINE HANDLER,2019,0
VT,DISTRIBUTOR,2019,1
VT,HOSPITAL,2019,4
VT,MANUFACTURER,2019,0
VT,MID LEVEL PRACTITIONER,2019,0
VT,NTP,2019,0
VT,PHARMACY,2019,17
VT,PRACTITIONER,2019,5
VT,TEACHING INSTITUTION,2019,0
WA,DISTRIBUTOR,2019,13
WA,HOSPITAL,2019,63
WA,MANUFACTURER,2019,0
WA,MID LEVEL PRACTITIONER,2019,1
WA,NTP,2019,2
WA,PHARMACY,2019,337
WA,PRACTITIONER,2019,28
WA,RESEARCHER,2019,1
WI,DISTRIBUTOR,2019,7
WI,HOSPITAL,2019,47
WI,IMPORTER,2019,1
WI,MID LEVEL PRACTITIONER,2019,0
WI,NTP,2019,2
WI,PHARMACY,2019,89
WI,PRACTITIONER,2019,11
WI,RESEARCHER,2019,0
WI,REVERSE DISTRIBUTOR,2019,1032
WV,CANINE HANDLER,2019,0
WV,DISTRIBUTOR,2019,3
WV,HOSPITAL,2019,37
WV,IMPORTER,2019,0
WV,MANUFACTURER,2019,0
WV,MID LEVEL PRACTITIONER,2019,2
WV,NTP,2019,2
WV,PHARMACY,2019,41
WV,PRACTITIONER,2019,7
WY,CANINE HANDLER,2019,0
WY,HOSPITAL,2019,10
WY,IMPORTER,2019,0
WY,MID LEVEL PRACTITIONER,2019,1
WY,PHARMACY,2019,24
WY,PRACTITIONER,2019,0
AK,DISTRIBUTOR,2020,0
AK,HOSPITAL,2020,6
AK,MID LEVEL PRACTITIONER,2020,0
AK,PHARMACY,2020,11
AK,PRACTITIONER,2020,0
AL,ANALYTICAL LAB,2020,0
AL,DISTRIBUTOR,2020,5
AL,EXPORTER,2020,0
AL,HOSPITAL,2020,30
AL,MANUFACTURER,2020,0
AL,MID LEVEL PRACTITIONER,2020,0
AL,NTP,2020,0
AL,PHARMACY,2020,179
AL,PRACTITIONER,2020,6
AL,RESEARCHER,2020,0
AP,HOSPITAL,2020,0
AR,CANINE HANDLER,2020,0
AR,DISTRIBUTOR,2020,3
AR,HOSPITAL,2020,24
AR,MANUFACTURER,2020,1
AR,MID LEVEL PRACTITIONER,2020,0
AR,NTP,2020,0
AR,PHARMACY,2020,54
AR,PRACTITIONER,2020,7
AR,RESEARCHER,2020,0
AS,HOSPITAL,2020,0
AZ,ANALYTICAL LAB,2020,0
AZ,CANINE HANDLER,2020,1
AZ,DISTRIBUTOR,2020,12
AZ,HOSPITAL,2020,83
AZ,MANUFACTURER,2020,0
AZ,MID LEVEL PRACTITIONER,2020,3
AZ,NTP,2020,0
AZ,PHARMACY,2020,2970
AZ,PRACTITIONER,2020,23
AZ,RESEARCHER,2020,0
CA,CANINE HANDLER,2020,0
CA,DISTRIBUTOR,2020,59
CA,EXPORTER,2020,0
CA,HOSPITAL,2020,399
CA,MANUFACTURER,2020,2
CA,MID LEVEL PRACTITIONER,2020,3
CA,NTP,2020,8
CA,PHARMACY,2020,2042
CA,PRACTITIONER,2020,73
CA,RESEARCHER,2020,2
CA,REVERSE DISTRIBUTOR,2020,0
CA,TEACHING INSTITUTION,2020,0
CO,ANALYTICAL LAB,2020,0
CO,CANINE HANDLER,2020,0
CO,DISTRIBUTOR,2020,5
CO,HOSPITAL,2020,97
CO,IMPORTER,2020,0
CO,MANUFACTURER,2020,4
CO,MID LEVEL PRACTITIONER,2020,4
CO,NTP,2020,0
CO,PHARMACY,2020,154
CO,PRACTITIONER,2020,27
CO,RESEARCHER,2020,1
CO,TEACHING INSTITUTION,2020,0
CT,ANALYTICAL LAB,2020,0
CT,CANINE HANDLER,2020,0
CT,DISTRIBUTOR,2020,0
CT,EXPORTER,2020,0
CT,HOSPITAL,2020,42
CT,MANUFACTURER,2020,3
CT,MID LEVEL PRACTITIONER,2020,0
CT,NTP,2020,1
CT,PHARMACY,2020,113
CT,PRACTITIONER,2020,8
CT,RESEARCHER,2020,1
DC,DISTRIBUTOR,2020,0
DC,HOSPITAL,2020,55
DC,MID LEVEL PRACTITIONER,2020,1
DC,PHARMACY,2020,78
DC,PRACTITIONER,2020,1
DC,RESEARCHER,2020,0
DC,TEACHING INSTITUTION,2020,0
DE,ANALYTICAL LAB,2020,0
DE,DISTRIBUTOR,2020,0
DE,HOSPITAL,2020,2
DE,MANUFACTURER,2020,0
DE,NTP,2020,0
DE,PHARMACY,2020,47
DE,PRACTITIONER,2020,2
DE,RESEARCHER,2020,0
FL,ANALYTICAL LAB,2020,0
FL,CANINE HANDLER,2020,1
FL,DISTRIBUTOR,2020,61
FL,EXPORTER,2020,0
FL,HOSPITAL,2020,131
FL,IMPORTER,2020,0
FL,MANUFACTURER,2020,0
FL,MID LEVEL PRACTITIONER,2020,1
FL,NTP,2020,2
FL,PHARMACY,2020,666
FL,PRACTITIONER,2020,37
FL,RESEARCHER,2020,0
FL,REVERSE DISTRIBUTOR,2020,13
GA,ANALYTICAL LAB,2020,0
GA,CANINE HANDLER,2020,1
GA,DISTRIBUTOR,2020,21
GA,EXPORTER,2020,0
GA,HOSPITAL,2020,396
GA,MANUFACTURER,2020,0
GA,MID LEVEL PRACTITIONER,2020,0
GA,NTP,2020,1
GA,PHARMACY,2020,379
GA,PRACTITIONER,2020,15
GA,RESEARCHER,2020,1
GA,REVERSE DISTRIBUTOR,2020,0
GU,HOSPITAL,2020,1
GU,PHARMACY,2020,1
HI,DISTRIBUTOR,2020,1
HI,HOSPITAL,2020,3
HI,NTP,2020,0
HI,PHARMACY,2020,19
HI,PRACTITIONER,2020,1
IA,ANALYTICAL LAB,2020,1
IA,CANINE HANDLER,2020,0
IA,DISTRIBUTOR,2020,3
IA,HOSPITAL,2020,23
IA,MID LEVEL PRACTITIONER,2020,5
IA,NTP,2020,1
IA,PHARMACY,2020,76
IA,PRACTITIONER,2020,3
IA,RESEARCHER,2020,0
ID,CANINE HANDLER,2020,0
ID,DISTRIBUTOR,2020,0
ID,HOSPITAL,2020,10
ID,MID LEVEL PRACTITIONER,2020,0
ID,PHARMACY,2020,32
ID,PRACTITIONER,2020,1
IL,ANALYTICAL LAB,2020,0
IL,CANINE HANDLER,2020,0
IL,DISTRIBUTOR,2020,12
IL,EXPORTER,2020,0
IL,HOSPITAL,2020,62
IL,MANUFACTURER,2020,0
IL,MID LEVEL PRACTITIONER,2020,0
IL,NTP,2020,1
IL,PHARMACY,2020,646
IL,PRACTITIONER,2020,23
IL,RESEARCHER,2020,0
IL,REVERSE DISTRIBUTOR,2020,7
IL,TEACHING INSTITUTION,2020,0
IN,ANALYTICAL LAB,2020,0
IN,CANINE HANDLER,2020,0
IN,DISTRIBUTOR,2020,18
IN,HOSPITAL,2020,143
IN,IMPORTER,2020,0
IN,MANUFACTURER,2020,0
IN,MID LEVEL PRACTITIONER,2020,2
IN,NTP,2020,4
IN,PHARMACY,2020,277
IN,PRACTITIONER,2020,10
IN,RESEARCHER,2020,2
IN,REVERSE DISTRIBUTOR,2020,5
KS,CANINE HANDLER,2020,0
KS,DISTRIBUTOR,2020,0
KS,HOSPITAL,2020,30
KS,MANUFACTURER,2020,1
KS,MID LEVEL PRACTITIONER,2020,0
KS,NTP,2020,2
KS,PHARMACY,2020,197
KS,PRACTITIONER,2020,6
KS,RESEARCHER,2020,0
KY,CANINE HANDLER,2020,0
KY,DISTRIBUTOR,2020,17
KY,EXPORTER,2020,0
KY,HOSPITAL,2020,47
KY,IMPORTER,2020,0
KY,MANUFACTURER,2020,1
KY,MID LEVEL PRACTITIONER,2020,1
KY,NTP,2020,0
KY,PHARMACY,2020,117
KY,PRACTITIONER,2020,2
KY,RESEARCHER,2020,0
LA,DISTRIBUTOR,2020,7
LA,HOSPITAL,2020,93
LA,MID LEVEL PRACTITIONER,2020,0
LA,NTP,2020,0
LA,PHARMACY,2020,77
LA,PRACTITIONER,2020,8
MA,CANINE HANDLER,2020,0
MA,DISTRIBUTOR,2020,11
MA,HOSPITAL,2020,94
MA,MANUFACTURER,2020,1
MA,MID LEVEL PRACTITIONER,2020,0
MA,NTP,2020,13
MA,PHARMACY,2020,118
MA,PRACTITIONER,2020,6
MA,RESEARCHER,2020,0
MD,ANALYTICAL LAB,2020,0
MD,DISTRIBUTOR,2020,2
MD,EXPORTER,2020,0
MD,HOSPITAL,2020,37
MD,MANUFACTURER,2020,0
MD,MID LEVEL PRACTITIONER,2020,0
MD,NTP,2020,6
MD,PHARMACY,2020,207
MD,PRACTITIONER,2020,6
MD,RESEARCHER,2020,0
ME,DISTRIBUTOR,2020,0
ME,HOSPITAL,2020,8
ME,MID LEVEL PRACTITIONER,2020,0
ME,NTP,2020,0
ME,PHARMACY,2020,15
ME,PRACTITIONER,2020,5
ME,RESEARCHER,2020,1
MI,CANINE HANDLER,2020,0
MI,DISTRIBUTOR,2020,12
MI,EXPORTER,2020,0
MI,HOSPITAL,2020,104
MI,IMPORTER,2020,0
MI,MANUFACTURER,2020,1
MI,MID LEVEL PRACTITIONER,2020,0
MI,NTP,2020,0
MI,PHARMACY,2020,451
MI,PRACTITIONER,2020,5
MI,RESEARCHER,2020,1
MI,REVERSE DISTRIBUTOR,2020,5
MI,TEACHING INSTITUTION,2020,1
MN,ANALYTICAL LAB,2020,0
MN,CANINE HANDLER,2020,0
MN,DISTRIBUTOR,2020,4
MN,HOSPITAL,2020,22
MN,IMPORTER,2020,0
MN,MANUFACTURER,2020,0
MN,MID LEVEL PRACTITIONER,2020,1
MN,NTP,2020,0
MN,PHARMACY,2020,186
MN,PRACTITIONER,2020,11
MN,RESEARCHER,2020,0
MN,REVERSE DISTRIBUTOR,2020,2
MO,ANALYTICAL LAB,2020,0
MO,CANINE HANDLER,2020,0
MO,DISTRIBUTOR,2020,28
MO,HOSPITAL,2020,117
MO,MANUFACTURER,2020,2
MO,MID LEVEL PRACTITIONER,2020,1
MO,NTP,2020,0
MO,PHARMACY,2020,3145
MO,PRACTITIONER,2020,3
MO,RESEARCHER,2020,1
MO,TEACHING INSTITUTION,2020,0
MP,PHARMACY,2020,0
MS,DISTRIBUTOR,2020,51
MS,EXPORTER,2020,0
MS,HOSPITAL,2020,15
MS,MANUFACTURER,2020,0
MS,MID LEVEL PRACTITIONER,2020,1
MS,PHARMACY,2020,56
MS,PRACTITIONER,2020,2
MS,RESEARCHER,2020,0
MT,HOSPITAL,2020,41
MT,MID LEVEL PRACTITIONER,2020,0
MT,NTP,2020,0
MT,PHARMACY,2020,21
MT,PRACTITIONER,2020,0
NC,ANALYTICAL LAB,2020,2
NC,CANINE HANDLER,2020,0
NC,DISTRIBUTOR,2020,20
NC,EXPORTER,2020,0
NC,HOSPITAL,2020,114
NC,IMPORTER,2020,0
NC,MANUFACTURER,2020,3
NC,MID LEVEL PRACTITIONER,2020,18
NC,NTP,2020,14
NC,PHARMACY,2020,271
NC,PRACTITIONER,2020,20
NC,RESEARCHER,2020,0
NC,REVERSE DISTRIBUTOR,2020,0
NC,TEACHING INSTITUTION,2020,0
ND,DISTRIBUTOR,2020,0
ND,HOSPITAL,2020,21
ND,IMPORTER,2020,0
ND,MANUFACTURER,2020,0
ND,NTP,2020,1
ND,PHARMACY,2020,6
ND,PRACTITIONER,2020,0
NE,DISTRIBUTOR,2020,0
NE,HOSPITAL,2020,7
NE,MANUFACTURER,2020,0
NE,MID LEVEL PRACTITIONER,2020,5
NE,PHARMACY,2020,42
NE,PRACTITIONER,2020,1
NE,RESEARCHER,2020,0
NH,DISTRIBUTOR,2020,0
NH,HOSPITAL,2020,7
NH,IMPORTER,2020,0
NH,MID LEVEL PRACTITIONER,2020,0
NH,NTP,2020,0
NH,PHARMACY,2020,55
NH,PRACTITIONER,2020,2
NJ,ANALYTICAL LAB,2020,1
NJ,CANINE HANDLER,2020,0
NJ,DISTRIBUTOR,2020,24
NJ,EXPORTER,2020,0
NJ,HOSPITAL,2020,12
NJ,IMPORTER,2020,0
NJ,MANUFACTURER,2020,5
NJ,MID LEVEL PRACTITIONER,2020,0
NJ,NTP,2020,21
NJ,PHARMACY,2020,195
NJ,PRACTITIONER,2020,20
NJ,RESEARCHER,2020,1
NM,HOSPITAL,2020,37
NM,MANUFACTURER,2020,1
NM,MID LEVEL PRACTITIONER,2020,3
NM,NTP,2020,2
NM,PHARMACY,2020,23
NM,PRACTITIONER,2020,4
NM,TEACHING INSTITUTION,2020,0
NV,DISTRIBUTOR,2020,3
NV,HOSPITAL,2020,32
NV,MANUFACTURER,2020,0
NV,MID LEVEL PRACTITIONER,2020,0
NV,NTP,2020,0
NV,PHARMACY,2020,80
NV,PRACTITIONER,2020,9
NV,RESEARCHER,2020,0
NY,ANALYTICAL LAB,2020,0
NY,DISTRIBUTOR,2020,32
NY,HOSPITAL,2020,103
NY,IMPORTER,2020,0
NY,MANUFACTURER,2020,5
NY,MID LEVEL PRACTITIONER,2020,5
NY,NTP,2020,3
NY,PHARMACY,2020,430
NY,PRACTITIONER,2020,29
NY,RESEARCHER,2020,0
NY,TEACHING INSTITUTION,2020,0
OH,ANALYTICAL LAB,2020,0
OH,DISTRIBUTOR,2020,37
OH,HOSPITAL,2020,175
OH,IMPORTER,2020,0
OH,MANUFACTURER,2020,6
OH,MID LEVEL PRACTITIONER,2020,4
OH,NTP,2020,4
OH,PHARMACY,2020,970
OH,PRACTITIONER,2020,15
OH,RESEARCHER,2020,0
OH,REVERSE DISTRIBUTOR,2020,1
OH,TEACHING INSTITUTION,2020,1
OK,ANALYTICAL LAB,2020,0
OK,CANINE HANDLER,2020,0
OK,DISTRIBUTOR,2020,3
OK,HOSPITAL,2020,32
OK,MANUFACTURER,2020,1
OK,MID LEVEL PRACTITIONER,2020,0
OK,NTP,2020,1
OK,PHARMACY,2020,67
OK,PRACTITIONER,2020,5
OK,REVERSE DISTRIBUTOR,2020,0
OR,DISTRIBUTOR,2020,1
OR,HOSPITAL,2020,34
OR,MANUFACTURER,2020,0
OR,MID LEVEL PRACTITIONER,2020,1
OR,NTP,2020,30
OR,PHARMACY,2020,133
OR,PRACTITIONER,2020,12
PA,ANALYTICAL LAB,2020,0
PA,DISTRIBUTOR,2020,73
PA,HOSPITAL,2020,89
PA,MANUFACTURER,2020,1
PA,MID LEVEL PRACTITIONER,2020,0
PA,NTP,2020,2
PA,PHARMACY,2020,1216
PA,PRACTITIONER,2020,12
PA,RESEARCHER,2020,1
PA,REVERSE DISTRIBUTOR,2020,0
PR,ANALYTICAL LAB,2020,1
PR,CANINE HANDLER,2020,0
PR,DISTRIBUTOR,2020,1
PR,EXPORTER,2020,0
PR,HOSPITAL,2020,3
PR,MANUFACTURER,2020,0
PR,NTP,2020,0
PR,PHARMACY,2020,10
RI,DISTRIBUTOR,2020,7
RI,EXPORTER,2020,0
RI,HOSPITAL,2020,4
RI,MANUFACTURER,2020,0
RI,NTP,2020,0
RI,PHARMACY,2020,18
RI,PRACTITIONER,2020,1
SC,ANALYTICAL LAB,2020,0
SC,CANINE HANDLER,2020,0
SC,DISTRIBUTOR,2020,5
SC,HOSPITAL,2020,119
SC,IMPORTER,2020,0
SC,MANUFACTURER,2020,3
SC,MID LEVEL PRACTITIONER,2020,0
SC,NTP,2020,1
SC,PHARMACY,2020,451
SC,PRACTITIONER,2020,13
SC,RESEARCHER,2020,0
SD,HOSPITAL,2020,61
SD,MID LEVEL PRACTITIONER,2020,1
SD,PHARMACY,2020,10
SD,PRACTITIONER,2020,2
TN,ANALYTICAL LAB,2020,0
TN,DISTRIBUTOR,2020,112
TN,EXPORTER,2020,0
TN,HOSPITAL,2020,154
TN,IMPORTER,2020,0
TN,MANUFACTURER,2020,1
TN,MID LEVEL PRACTITIONER,2020,2
TN,NTP,2020,28
TN,PHARMACY,2020,366
TN,PRACTITIONER,2020,10
TN,RESEARCHER,2020,1
TN,REVERSE DISTRIBUTOR,2020,6
TX,ANALYTICAL LAB,2020,0
TX,CANINE HANDLER,2020,0
TX,DISTRIBUTOR,2020,74
TX,HOSPITAL,2020,253
TX,MANUFACTURER,2020,18
TX,MID LEVEL PRACTITIONER,2020,9
TX,NTP,2020,2
TX,PHARMACY,2020,513
TX,PRACTITIONER,2020,42
TX,RESEARCHER,2020,1
TX,REVERSE DISTRIBUTOR,2020,2991
TX,TEACHING INSTITUTION,2020,0
UT,ANALYTICAL LAB,2020,0
UT,DISTRIBUTOR,2020,4
UT,HOSPITAL,2020,40
UT,MANUFACTURER,2020,0
UT,MID LEVEL PRACTITIONER,2020,0
UT,NTP,2020,1
UT,PHARMACY,2020,81
UT,PRACTITIONER,2020,8
UT,RESEARCHER,2020,0
VA,ANALYTICAL LAB,2020,0
VA,CANINE HANDLER,2020,0
VA,DISTRIBUTOR,2020,5
VA,HOSPITAL,2020,142
VA,IMPORTER,2020,0
VA,MANUFACTURER,2020,0
VA,MID LEVEL PRACTITIONER,2020,0
VA,NTP,2020,5
VA,PHARMACY,2020,341
VA,PRACTITIONER,2020,17
VA,RESEARCHER,2020,0
VA,TEACHING INSTITUTION,2020,0
VI,HOSPITAL,2020,0
VI,PHARMACY,2020,0
VT,CANINE HANDLER,2020,0
VT,DISTRIBUTOR,2020,2
VT,HOSPITAL,2020,3
VT,MANUFACTURER,2020,0
VT,MID LEVEL PRACTITIONER,2020,0
VT,NTP,2020,0
VT,PHARMACY,2020,10
VT,PRACTITIONER,2020,0
VT,TEACHING INSTITUTION,2020,0
WA,DISTRIBUTOR,2020,12
WA,HOSPITAL,2020,63
WA,MANUFACTURER,2020,0
WA,MID LEVEL PRACTITIONER,2020,1
WA,NTP,2020,0
WA,PHARMACY,2020,279
WA,PRACTITIONER,2020,24
WA,RESEARCHER,2020,1
WI,DISTRIBUTOR,2020,6
WI,HOSPITAL,2020,33
WI,IMPORTER,2020,0
WI,MID LEVEL PRACTITIONER,2020,0
WI,NTP,2020,0
WI,PHARMACY,2020,95
WI,PRACTITIONER,2020,6
WI,RESEARCHER,2020,0
WI,REVERSE DISTRIBUTOR,2020,0
WV,CANINE HANDLER,2020,0
WV,DISTRIBUTOR,2020,5
WV,HOSPITAL,2020,12
WV,IMPORTER,2020,0
WV,MANUFACTURER,2020,0
WV,MID LEVEL PRACTITIONER,2020,4
WV,NTP,2020,0
WV,PHARMACY,2020,31
WV,PRACTITIONER,2020,1
WY,CANINE HANDLER,2020,0
WY,HOSPITAL,2020,7
WY,IMPORTER,2020,0
WY,MID LEVEL PRACTITIONER,2020,0
WY,PHARMACY,2020,16
WY,PRACTITIONER,2020,1
AK,DISTRIBUTOR,2021,1
AK,HOSPITAL,2021,4
AK,MID LEVEL PRACTITIONER,2021,0
AK,PHARMACY,2021,13
AK,PRACTITIONER,2021,1
AL,ANALYTICAL LAB,2021,0
AL,DISTRIBUTOR,2021,24
AL,EXPORTER,2021,0
AL,HOSPITAL,2021,32
AL,MANUFACTURER,2021,0
AL,MID LEVEL PRACTITIONER,2021,1
AL,NTP,2021,0
AL,PHARMACY,2021,192
AL,PRACTITIONER,2021,4
AL,RESEARCHER,2021,0
AP,HOSPITAL,2021,1
AR,CANINE HANDLER,2021,0
AR,DISTRIBUTOR,2021,2
AR,HOSPITAL,2021,23
AR,MANUFACTURER,2021,2
AR,MID LEVEL PRACTITIONER,2021,0
AR,NTP,2021,0
AR,PHARMACY,2021,62
AR,PRACTITIONER,2021,4
AR,RESEARCHER,2021,0
AS,HOSPITAL,2021,0
AZ,ANALYTICAL LAB,2021,0
AZ,CANINE HANDLER,2021,0
AZ,DISTRIBUTOR,2021,21
AZ,HOSPITAL,2021,84
AZ,MANUFACTURER,2021,4
AZ,MID LEVEL PRACTITIONER,2021,1
AZ,NTP,2021,1
AZ,PHARMACY,2021,3070
AZ,PRACTITIONER,2021,30
AZ,RESEARCHER,2021,0
CA,CANINE HANDLER,2021,0
CA,DISTRIBUTOR,2021,90
CA,EXPORTER,2021,0
CA,HOSPITAL,2021,408
CA,MANUFACTURER,2021,6
CA,MID LEVEL PRACTITIONER,2021,0
CA,NTP,2021,9
CA,PHARMACY,2021,1491
CA,PRACTITIONER,2021,62
CA,RESEARCHER,2021,2
CA,REVERSE DISTRIBUTOR,2021,0
CA,TEACHING INSTITUTION,2021,1
CO,ANALYTICAL LAB,2021,0
CO,CANINE HANDLER,2021,0
CO,DISTRIBUTOR,2021,12
CO,HOSPITAL,2021,46
CO,IMPORTER,2021,0
CO,MANUFACTURER,2021,6
CO,MID LEVEL PRACTITIONER,2021,2
CO,NTP,2021,0
CO,PHARMACY,2021,165
CO,PRACTITIONER,2021,16
CO,RESEARCHER,2021,0
CO,TEACHING INSTITUTION,2021,0
CT,ANALYTICAL LAB,2021,0
CT,CANINE HANDLER,2021,0
CT,DISTRIBUTOR,2021,0
CT,EXPORTER,2021,0
CT,HOSPITAL,2021,28
CT,MANUFACTURER,2021,1
CT,MID LEVEL PRACTITIONER,2021,0
CT,NTP,2021,0
CT,PHARMACY,2021,138
CT,PRACTITIONER,2021,5
CT,RESEARCHER,2021,0
DC,DISTRIBUTOR,2021,0
DC,HOSPITAL,2021,11
DC,MID LEVEL PRACTITIONER,2021,1
DC,PHARMACY,2021,31
DC,PRACTITIONER,2021,0
DC,RESEARCHER,2021,0
DC,TEACHING INSTITUTION,2021,0
DE,ANALYTICAL LAB,2021,1
DE,DISTRIBUTOR,2021,1
DE,HOSPITAL,2021,7
DE,MANUFACTURER,2021,1
DE,NTP,2021,1
DE,PHARMACY,2021,41
DE,PRACTITIONER,2021,0
DE,RESEARCHER,2021,0
FL,ANALYTICAL LAB,2021,0
FL,CANINE HANDLER,2021,0
FL,DISTRIBUTOR,2021,97
FL,EXPORTER,2021,0
FL,HOSPITAL,2021,130
FL,IMPORTER,2021,0
FL,MANUFACTURER,2021,1
FL,MID LEVEL PRACTITIONER,2021,0
FL,NTP,2021,1
FL,PHARMACY,2021,980
FL,PRACTITIONER,2021,44
FL,RESEARCHER,2021,0
FL,REVERSE DISTRIBUTOR,2021,5
GA,ANALYTICAL LAB,2021,0
GA,CANINE HANDLER,2021,0
GA,DISTRIBUTOR,2021,14
GA,EXPORTER,2021,0
GA,HOSPITAL,2021,243
GA,MANUFACTURER,2021,1
GA,MID LEVEL PRACTITIONER,2021,2
GA,NTP,2021,2
GA,PHARMACY,2021,324
GA,PRACTITIONER,2021,13
GA,RESEARCHER,2021,0
GA,REVERSE DISTRIBUTOR,2021,2
GU,HOSPITAL,2021,2
GU,PHARMACY,2021,1
HI,DISTRIBUTOR,2021,5
HI,HOSPITAL,2021,14
HI,NTP,2021,1
HI,PHARMACY,2021,21
HI,PRACTITIONER,2021,4
IA,ANALYTICAL LAB,2021,0
IA,CANINE HANDLER,2021,0
IA,DISTRIBUTOR,2021,4
IA,HOSPITAL,2021,20
IA,MID LEVEL PRACTITIONER,2021,4
IA,NTP,2021,0
IA,PHARMACY,2021,54
IA,PRACTITIONER,2021,4
IA,RESEARCHER,2021,1
ID,CANINE HANDLER,2021,0
ID,DISTRIBUTOR,2021,1
ID,HOSPITAL,2021,8
ID,MID LEVEL PRACTITIONER,2021,0
ID,PHARMACY,2021,55
ID,PRACTITIONER,2021,2
IL,ANALYTICAL LAB,2021,0
IL,CANINE HANDLER,2021,1
IL,DISTRIBUTOR,2021,29
IL,EXPORTER,2021,0
IL,HOSPITAL,2021,70
IL,MANUFACTURER,2021,4
IL,MID LEVEL PRACTITIONER,2021,1
IL,NTP,2021,2
IL,PHARMACY,2021,537
IL,PRACTITIONER,2021,24
IL,RESEARCHER,2021,0
IL,REVERSE DISTRIBUTOR,2021,7
IL,TEACHING INSTITUTION,2021,0
IN,ANALYTICAL LAB,2021,0
IN,CANINE HANDLER,2021,0
IN,DISTRIBUTOR,2021,28
IN,HOSPITAL,2021,175
IN,IMPORTER,2021,1
IN,MANUFACTURER,2021,1
IN,MID LEVEL PRACTITIONER,2021,0
IN,NTP,2021,5
IN,PHARMACY,2021,287
IN,PRACTITIONER,2021,13
IN,RESEARCHER,2021,0
IN,REVERSE DISTRIBUTOR,2021,0
KS,CANINE HANDLER,2021,0
KS,DISTRIBUTOR,2021,2
KS,HOSPITAL,2021,39
KS,MANUFACTURER,2021,0
KS,MID LEVEL PRACTITIONER,2021,2
KS,NTP,2021,1
KS,PHARMACY,2021,264
KS,PRACTITIONER,2021,8
KS,RESEARCHER,2021,0
KY,CANINE HANDLER,2021,0
KY,DISTRIBUTOR,2021,31
KY,EXPORTER,2021,0
KY,HOSPITAL,2021,97
KY,IMPORTER,2021,0
KY,MANUFACTURER,2021,0
KY,MID LEVEL PRACTITIONER,2021,0
KY,NTP,2021,0
KY,PHARMACY,2021,129
KY,PRACTITIONER,2021,6
KY,RESEARCHER,2021,0
LA,DISTRIBUTOR,2021,10
LA,HOSPITAL,2021,84
LA,MID LEVEL PRACTITIONER,2021,0
LA,NTP,2021,1
LA,PHARMACY,2021,105
LA,PRACTITIONER,2021,3
MA,CANINE HANDLER,2021,0
MA,DISTRIBUTOR,2021,19
MA,HOSPITAL,2021,68
MA,MANUFACTURER,2021,3
MA,MID LEVEL PRACTITIONER,2021,1
MA,NTP,2021,6
MA,PHARMACY,2021,134
MA,PRACTITIONER,2021,17
MA,RESEARCHER,2021,1
MD,ANALYTICAL LAB,2021,0
MD,DISTRIBUTOR,2021,7
MD,EXPORTER,2021,0
MD,HOSPITAL,2021,35
MD,MANUFACTURER,2021,0
MD,MID LEVEL PRACTITIONER,2021,3
MD,NTP,2021,7
MD,PHARMACY,2021,218
MD,PRACTITIONER,2021,13
MD,RESEARCHER,2021,0
ME,DISTRIBUTOR,2021,0
ME,HOSPITAL,2021,13
ME,MID LEVEL PRACTITIONER,2021,0
ME,NTP,2021,1
ME,PHARMACY,2021,24
ME,PRACTITIONER,2021,1
ME,RESEARCHER,2021,0
MI,CANINE HANDLER,2021,0
MI,DISTRIBUTOR,2021,15
MI,EXPORTER,2021,0
MI,HOSPITAL,2021,106
MI,IMPORTER,2021,0
MI,MANUFACTURER,2021,0
MI,MID LEVEL PRACTITIONER,2021,0
MI,NTP,2021,0
MI,PHARMACY,2021,461
MI,PRACTITIONER,2021,16
MI,RESEARCHER,2021,1
MI,REVERSE DISTRIBUTOR,2021,2
MI,TEACHING INSTITUTION,2021,1
MN,ANALYTICAL LAB,2021,0
MN,CANINE HANDLER,2021,0
